Plant,Style_CD,Activity,SAH,Pack_Unit,Pack_Qty,Size,Operation_code
95,840S17,VAP,0.4272,8,8,8,60900
95,PHP834,VAP,0.1716,1,1,34E,60900
95,PHP834,VAP,0.1716,1,1,34I,60900
95,PHP834,VAP,0.1716,1,1,36I,60900
95,PHP834,VAP,0.1716,1,1,34B,60900
95,PHP834,VAP,0.1716,1,1,36B,60900
95,PHP834,VAP,0.1716,1,1,38B,60900
95,PHP834,VAP,0.1716,1,1,42B,60900
95,PHP834,VAP,0.1716,1,1,36C,60900
95,PHP835,VAP,0.08588,1,1,38D,60900
95,PHP835,VAP,0.08588,1,1,42D,60900
95,S41W15,VAP,0.5568,A,10,9,60900
95,M42A02,VAP,0.3828,6,6,7,60900
95,JTH5,SEW,0.3042,X,1,9,60500
95,JTH5,SEW,0.3042,X,1,11,60500
95,BRES,SEW,0.26716,X,1,6,60500
95,S40M,SEW,0.31442,X,1,9,60500
95,P40M,SEW,0.31442,X,1,7,60500
95,C38A33,VAP,0.24552,3,3,10,60900
95,C38A34,VAP,0.24552,3,3,9,60900
95,841S15,VAP,0.4272,8,8,6,60900
95,1JN526,VAP,0.3704,5,5,10,60900
95,1JN527,VAP,0.3704,5,5,12,60900
95,8M4019,VAP,0.30528,8,8,6,60900
95,40MW14,VAP,0.329,A,10,7,60900
95,40MW14,VAP,0.329,A,10,8,60900
95,40MW14,VAP,0.329,A,10,9,60900
95,PHP557,VAP,0.1455,1,1,46B,60900
95,PHP557,VAP,0.1455,1,1,42C,60900
95,PHP557,VAP,0.1455,1,1,36D,60900
95,PHP557,VAP,0.1455,1,1,40D,60900
95,1NHS20,VAP,0.38868,6,6,12,60900
95,1NHS21,VAP,0.38868,6,6,14,60900
95,HP1802,VAP,0.84096,G,18,4,60900
95,OC4115,VAP,0.25248,4,4,5,60900
95,XS1F08,VAP,0.3048,5,5,M,60900
95,C41A30,VAP,0.24552,3,3,7,60900
95,HEB048,SEW,0.67066,X,1,2XL,60500
95,LCBP,SEW,0.2793,X,1,4,60500
95,LCBP,SEW,0.2793,X,1,12,60500
95,OC4215,VAP,0.25272,4,4,5,60900
95,OC4215,VAP,0.25272,4,4,8,60900
95,A47C14,VAP,0.23424,3,3,7,60900
95,BC1A01,VAP,0.46932,6,6,7,60900
95,BC1A02,VAP,0.46932,6,6,9,60900
95,HEB053,SEW,0.60612,X,1,S,60500
95,B2WB01,VAP,0.81672,C,12,6,60900
95,B2WB01,VAP,0.81672,C,12,7,60900
95,843M39,VAP,0.45024,8,8,7,60900
95,CB1401,VAP,0.50736,E,14,4,60900
95,B9SC01,VAP,0.81144,C,12,9,60900
95,B9SC99,VAP,0.81144,C,12,8,60900
95,X40S01,VAP,0.5758,A,10,8,60900
95,B0WB01,VAP,0.81672,C,12,7,60900
95,B0WB01,VAP,0.81672,C,12,9,60900
95,X0WB02,VAP,0.5758,A,10,9,60900
95,B0SC01,VAP,0.81672,C,12,8,60900
95,M41I08,VAP,0.27264,4,4,6,60900
95,M41I09,VAP,0.27264,4,4,7,60900
95,M33809,VAP,0.23688,3,3,9,60900
95,M33810,VAP,0.23688,3,3,6,60900
95,M38I06,VAP,0.27024,4,4,9,60900
95,M38I07,VAP,0.27024,4,4,6,60900
95,H38EAM,SEW,0.302,X,1,12,60500
95,H38EAM,SEW,0.2826,X,1,5,60500
95,H38EAN,SEW,0.2951,X,1,9,60500
95,H38EAN,SEW,0.2826,X,1,7,60500
95,H38EAO,SEW,0.302,X,1,12,60500
95,H38EAO,SEW,0.302,X,1,13,60500
95,H38EAO,SEW,0.2951,X,1,9,60500
95,H38EAP,SEW,0.302,X,1,12,60500
95,H38EAR,SEW,0.302,X,1,11,60500
95,10M828,VAP,0.41984,8,8,10,60900
95,NBL5CF,SEW,2.1343,X,1,34C,60500
95,NBL5FL,SEW,2.4831,X,1,36C,60500
95,H40EAO,SEW,0.28104,X,1,7,60500
95,H40EAO,SEW,0.29268,X,1,9,60500
95,P83B23,VAP,0.46848,8,8,5,60900
95,84PM41,VAP,0.41872,8,8,6,60900
95,LCHS,SEW,0.3338,X,1,10,60500
95,LCHP,SEW,0.3338,X,1,12,60500
95,ECBPA1,SEW,0.3254,X,1,16,60500
95,ECBPA2,SEW,0.3254,X,1,10,60500
95,ECBPA2,SEW,0.3254,X,1,16,60500
95,ECBPA3,SEW,0.3254,X,1,4,60500
95,ECBPA3,SEW,0.3254,X,1,8,60500
95,ECBPA3,SEW,0.3254,X,1,14,60500
95,ECBPA4,SEW,0.3254,X,1,10,60500
95,CH1401,VAP,0.50736,E,14,4,60900
95,CH1401,VAP,0.50736,E,14,6,60900
95,HPEPA2,SEW,0.2777,X,1,10,60500
95,HP7H,SEW,0.2777,X,1,12,60500
95,HP7H,SEW,0.2777,X,1,16,60500
95,HP7T,SEW,0.2777,X,1,8,60500
95,HP7T,SEW,0.2777,X,1,12,60500
96,BJJX99,VAP,0.2496,4,4,2XL,60900
96,BJJX99,VAP,0.2496,4,4,3XL,60900
95,BKEPA3,SEW,0.2735,X,1,10,60500
95,BKEPA3,SEW,0.2735,X,1,12,60500
95,BKEPA3,SEW,0.2735,X,1,14,60500
95,BKEPA4,SEW,0.2735,X,1,12,60500
95,841W99,VAP,0.5628,A,10,5,60900
95,GPXT11,VAP,0.4444,A,10,4,60900
95,GPXT11,VAP,0.4444,A,10,6,60900
95,GEBK09,VAP,0.4444,A,10,10,60900
95,BREPA3,SEW,0.2763,X,1,16,60500
95,BREPA1,SEW,0.26716,X,1,4,60500
95,BKES,SEW,0.2745,X,1,6,60500
95,GBCH15,VAP,0.3402,7,7,6,60900
95,GBCH15,VAP,0.3402,7,7,12,60900
95,LREPA3,SEW,0.27026,X,1,14,60500
95,LREPA3,SEW,0.27026,X,1,16,60500
95,LREPA4,SEW,0.27026,X,1,12,60500
95,PHB443,VAP,0.2691,1,1,34E,60900
95,PHB443,VAP,0.2691,1,1,32H,60900
95,PHB443,VAP,0.2691,1,1,36H,60900
95,PHB443,VAP,0.2691,1,1,32D,60900
95,PHB443,VAP,0.2691,1,1,36D,60900
95,GELR09,VAP,0.4444,A,10,10,60900
96,WZDD01,VAP,0.2607,5,5,4XL,60900
95,13BK05,VAP,0.57902,D,13,4,60900
95,G13W06,VAP,0.57902,D,13,4,60900
95,G13W06,VAP,0.57902,D,13,10,60900
95,G13K06,VAP,0.57902,D,13,6,60900
95,PHB31T,VAP,0.12789,1,1,XL,60900
95,X3WB02,VAP,0.5836,A,10,7,60900
95,X3WB01,VAP,0.5836,A,10,7,60900
95,X3WB01,VAP,0.5836,A,10,9,60900
95,X3WB01,VAP,0.5836,A,10,10,60900
95,13R405,VAP,0.57902,D,13,10,60900
95,13E406,VAP,0.57902,D,13,8,60900
95,13C406,VAP,0.57902,D,13,8,60900
95,13C406,VAP,0.57902,D,13,12,60900
95,IEP537,VAP,0.0457,1,1,L,60900
95,PHB31O,VAP,0.14418,1,1,34B,60900
95,IEP536,VAP,0.0457,1,1,L,60900
95,BREPA5,SEW,0.26716,X,1,10,60500
95,BREPA6,SEW,0.26716,X,1,8,60500
95,BREPA6,SEW,0.2763,X,1,14,60500
95,PHB3XH,VAP,0.1494,1,1,36A,60900
95,PHB3XH,VAP,0.1494,1,1,32B,60900
95,PHB2LN,VAP,0.16426,1,1,34F,60900
95,PHB2LN,VAP,0.16426,1,1,34E,60900
95,PHB2LN,VAP,0.16426,1,1,36C,60900
95,PHL132,VAP,0.2442,1,1,36B,60900
95,PHL132,VAP,0.2442,1,1,34C,60900
95,X41S02,VAP,0.5816,A,10,5,60900
95,G31EWH,SEW,0.27792,X,1,10,60500
95,G31EWG,SEW,0.27792,X,1,12,60500
95,PLAE32,VAP,0.36552,6,6,6,60900
95,PLAE32,VAP,0.36552,6,6,14,60900
95,JCKG02,VAP,0.37212,6,6,6,60900
95,GJBS02,VAP,0.3678,5,5,8,60900
95,GJBS02,VAP,0.3678,5,5,14,60900
95,TGBEWL,SEW,0.2568,X,1,44230,60500
95,PHJ032,VAP,0.15516,1,1,36DD,60900
95,PHC405,VAP,0.1493,1,1,32A,60900
95,PLAE35,VAP,0.36552,6,6,4,60900
95,PLAE35,VAP,0.36552,6,6,6,60900
95,HPEPA4,SEW,0.2777,X,1,4,60500
95,HPEPA4,SEW,0.2777,X,1,16,60500
95,HPEPA5,SEW,0.2777,X,1,12,60500
95,P10A12,VAP,0.4176,A,10,44230,60900
95,13HP08,VAP,0.5005,D,13,10,60900
95,EJ2HB8,SEW,0.29772,X,1,10,60500
95,EJ2HB8,SEW,0.29772,X,1,12,60500
95,EJ2HB9,SEW,0.29772,X,1,9,60500
95,X41C18,VAP,0.24696,3,3,5,60900
95,X41C18,VAP,0.24696,3,3,7,60900
95,HAMV,SEW,0.4959,X,1,M,60500
95,HAMP,SEW,0.4959,X,1,L,60500
95,HAMP,SEW,0.4959,X,1,XL,60500
96,817A04,VAP,0.7032,A,10,S,60900
96,817A04,VAP,0.7032,A,10,XL,60900
95,AHP502,VAP,0.3012,5,5,S,60900
95,BREPA7,SEW,0.2763,X,1,14,60500
95,BREPA8,SEW,0.26716,X,1,4,60500
95,BREPB1,SEW,0.26716,X,1,6,60500
95,BRETA1,SEW,0.2763,X,1,16,60500
95,HP1803,VAP,0.84096,G,18,14,60900
95,HP1803,VAP,0.84096,G,18,16,60900
95,BR1404,VAP,0.5152,E,14,10,60900
95,PHL5EC,VAP,0.14554,1,1,40B,60900
95,PHL5EC,VAP,0.14554,1,1,34D,60900
95,BKE901,VAP,0.04396,9,9,8,60900
95,BKE901,VAP,0.04396,9,9,12,60900
95,NBW3IW,SEW,3.968,X,1,32C,60500
95,GPPH16,VAP,0.30816,6,6,12,60900
95,GPPH16,VAP,0.30816,6,6,14,60900
95,HP1405,VAP,0.50736,E,14,6,60900
95,HP1405,VAP,0.50736,E,14,8,60900
95,HPEPA7,SEW,0.2777,X,1,8,60500
95,BR1803,VAP,0.84096,G,18,14,60900
95,PHB405,VAP,0.1493,2,2,38C,60900
95,34KP01,VAP,0.6688,A,10,7,60900
95,04KP01,VAP,0.6688,A,10,10,60900
95,04KP01,VAP,0.6688,A,10,9,60900
95,LREPA5,SEW,0.27026,X,1,16,60500
95,H4CFPK,VAP,0.28408,4,4,L,60900
95,14KP01,VAP,0.6688,A,10,9,60900
95,HAGP,SEW,0.5029,X,1,M,60500
95,710C21,VAP,0.3281,5,5,12,60900
95,710C22,VAP,0.3281,5,5,11,60900
95,IEP545,VAP,0.14472,3,3,S,60900
95,BKEPA9,SEW,0.2735,X,1,16,60500
95,CP30PK,VAP,0.3684,6,6,44230,60900
95,24KP01,VAP,0.6688,A,10,6,60900
95,BK1803,VAP,0.84096,G,18,10,60900
95,HEB059,SEW,0.77,X,1,M,60500
95,CB1404,VAP,0.50736,E,14,6,60900
95,CB1404,VAP,0.50736,E,14,14,60900
95,CB1405,VAP,0.50736,E,14,14,60900
95,EBP14W,VAP,0.11908,1,1,32A,60900
95,EBP14W,VAP,0.11908,1,1,32B,60900
95,EBP14W,VAP,0.11908,1,1,38D,60900
95,BK1402,VAP,0.63448,E,14,10,60900
95,PCBR13,VAP,0.31104,6,6,10,60900
95,PCBR13,VAP,0.31104,6,6,14,60900
95,CH1403,VAP,0.50736,E,14,4,60900
95,CH1403,VAP,0.50736,E,14,14,60900
95,CH1403,VAP,0.50736,E,14,16,60900
95,HEB062,SEW,0.6844,X,1,S,60500
95,HEB062,SEW,0.6844,X,1,M,60500
95,HEB062,SEW,0.6844,X,1,XL,60500
96,8PNF99,VAP,0,6,6,S,60900
96,8PNF99,VAP,0,6,6,L,60900
96,SR9S,SEW,0.7765,X,1,2XL,60500
95,LREPA6,SEW,0.27026,X,1,16,60500
95,LREPA7,SEW,0.27026,X,1,8,60500
95,LREPA7,SEW,0.27026,X,1,12,60500
95,13C407,VAP,0.57902,D,13,6,60900
95,P8ES31,VAP,0.56256,8,8,8,60900
95,HEB061,SEW,0.5458,X,1,2XL,60500
95,HEB061,SEW,0.5396,X,1,S,60500
96,LLLX01,VAP,0.35256,2,2,2XL,60900
96,LLLX99,VAP,0.35256,2,2,2XL,60900
96,LLX201,VAP,0.35256,2,2,L,60900
96,LLX299,VAP,0.35256,2,2,S,60900
95,P80S03,VAP,0.448,8,8,6,60900
95,GELR10,VAP,0.4444,A,10,16,60900
95,GBCB12,VAP,0.3402,7,7,16,60900
95,LCKS,SEW,0.332079,X,1,8,60500
95,LCKH,SEW,0.332079,X,1,4,60500
96,H3Y3,SEW,0.6726,X,1,S,60500
96,H3Y3,SEW,0.6726,X,1,XL,60500
96,H2Y2,SEW,0.60672,X,1,S,60500
95,IEP553,VAP,0.16468,2,2,S,60900
96,BYC299,VAP,0.28008,4,4,L,60900
96,BYC299,VAP,0.28008,4,4,XL,60900
95,BBUV01,VAP,0.23358,3,3,L,60900
95,PCBR14,VAP,0.31104,6,6,12,60900
95,PCBR15,VAP,0.31104,6,6,6,60900
95,PCBR15,VAP,0.31104,6,6,16,60900
95,E49C41,VAP,0.43344,6,6,5,60900
96,BYC101,VAP,0.27136,4,4,M,60900
96,BYC101,VAP,0.27136,4,4,XL,60900
95,IEP558,VAP,0.11272,2,2,L,60900
95,PHSA51,VAP,0.13408,1,1,L,60900
95,ELPBA1,SEW,0.4983,X,1,6,60500
95,ELPBA1,SEW,0.4983,X,1,8,60500
95,ELPBA1,SEW,0.4983,X,1,14,60500
95,ELPBA3,SEW,0.4983,X,1,14,60500
95,ELPBA4,SEW,0.4983,X,1,14,60500
95,ELPBA4,SEW,0.4983,X,1,16,60500
95,ELPBA5,SEW,0.4983,X,1,10,60500
95,ELPBA6,SEW,0.4983,X,1,8,60500
95,ELPBA6,SEW,0.4983,X,1,16,60500
95,ELPBA7,SEW,0.4983,X,1,10,60500
95,ELPBA8,SEW,0.4983,X,1,14,60500
95,ELPBAA,SEW,0.4983,X,1,8,60500
95,ELPBAC,SEW,0.4983,X,1,6,60500
95,ELPBAC,SEW,0.4983,X,1,16,60500
95,IEP551,VAP,0.19248,3,3,S,60900
95,IEP551,VAP,0.19248,3,3,M,60900
95,IEP551,VAP,0.19248,3,3,L,60900
95,IEP551,VAP,0.19248,3,3,XL,60900
95,10M832,VAP,0.41984,8,8,9,60900
95,10M832,VAP,0.41984,8,8,10,60900
95,TSKG02,VAP,0.2772,4,4,M,60900
95,IEP565,VAP,0.3678,5,5,S,60900
95,KC1401,VAP,0.50736,E,14,4,60900
95,KC1401,VAP,0.50736,E,14,14,60900
95,KC1402,VAP,0.50736,E,14,6,60900
95,IEP548,VAP,0.21404,2,2,XL,60900
95,PHP500,VAP,0.13408,1,1,S,60900
95,PHP500,VAP,0.13408,1,1,M,60900
95,PHFP50,VAP,0.13408,1,1,M,60900
95,PHSF01,VAP,0.13408,1,1,L,60900
95,PHSF01,VAP,0.13408,1,1,XL,60900
95,PHF207,VAP,0.01086,1,1,4XL,60900
95,SBRG08,VAP,0.3396,5,5,12,60900
95,SBRG08,VAP,0.3396,5,5,14,60900
95,SBRG08,VAP,0.3396,5,5,16,60900
95,PHF266,VAP,0.15132,1,1,M,60900
95,PHF266,VAP,0.15132,1,1,L,60900
95,TSBG02,VAP,0.2772,4,4,M,60900
95,AGPS,SEW,0.5029,X,1,M,60500
95,APGP,SEW,0.5029,X,1,XL,60500
95,PBBR13,VAP,0.36974,7,7,8,60900
95,GJHP02,VAP,0.36464,8,8,16,60900
95,BK1403,VAP,0.63448,E,14,6,60900
95,BK1403,VAP,0.63448,E,14,16,60900
95,G31EC1,SEW,0.27792,X,1,16,60500
95,LCKP,SEW,0.332079,X,1,12,60500
95,LCKP,SEW,0.332079,X,1,14,60500
95,43HU04,VAP,0.35892,6,6,7,60900
95,43HU04,VAP,0.35892,6,6,8,60900
96,7BBP22,VAP,0.2262,5,5,L,60900
96,PBXF03,VAP,0.29728,4,4,S,60900
96,PBXF03,VAP,0.29728,4,4,M,60900
96,PBXF03,VAP,0.29728,4,4,XL,60900
96,7U5B16,VAP,0.23544,6,6,S,60900
95,41HU04,VAP,0.35892,6,6,8,60900
95,PBBR15,VAP,0.36974,7,7,12,60900
95,PBBR15,VAP,0.36974,7,7,14,60900
95,PBBR15,VAP,0.36974,7,7,16,60900
95,841S18,VAP,0.4272,8,8,6,60900
95,841S19,VAP,0.4272,8,8,6,60900
95,840S20,VAP,0.4272,8,8,7,60900
95,840S20,VAP,0.4272,8,8,10,60900
95,PH3B43,VAP,0.15584,1,1,36C,60900
95,PH3B43,VAP,0.15584,1,1,36DD,60900
96,PBUP04,VAP,0.21852,3,3,XL,60900
96,PBUP05,VAP,0.2271,3,3,S,60900
95,PHS038,VAP,0.14554,1,1,S,60900
95,PHS038,VAP,0.14554,1,1,M,60900
95,PHS038,VAP,0.14554,1,1,2XL,60900
95,NS0038,SEW,1.05296,X,1,2XL,60500
95,PHAU28,VAP,0.1476,1,1,34D,60900
95,NBAU2W,SEW,2.34824,X,1,36A,60500
95,NBAU2W,SEW,2.34824,X,1,34D,60500
95,NBMX88,SEW,1.95282,X,1,36B,60500
95,NBMX88,SEW,1.95282,X,1,38D,60500
95,PHMX88,VAP,0.1148,1,1,40D,60900
95,PHMX88,VAP,0.1148,1,1,40DD,60900
95,NBAUR4,SEW,2.4784,X,1,34D,60500
96,8BP808,VAP,0.37926,7,7,L,60900
96,8BP808,VAP,0.37926,7,7,XL,60900
96,4B7Y06,VAP,0.37926,7,7,XL,60900
96,76Y530,VAP,0.2262,5,5,S,60900
96,76Y530,VAP,0.2262,5,5,M,60900
96,79BP19,VAP,0.2304,5,5,L,60900
95,13TK07,VAP,0.57902,D,13,14,60900
96,BX9A04,VAP,0.27416,4,4,XL,60900
95,ELPK03,SEW,0.494,X,1,6,60500
95,ELPK03,SEW,0.494,X,1,8,60500
95,ELPK03,SEW,0.494,X,1,12,60500
95,ELPK04,SEW,0.494,X,1,8,60500
95,ELPK04,SEW,0.494,X,1,10,60500
95,ELPK05,SEW,0.494,X,1,16,60500
95,GBCB14,VAP,0.3402,7,7,16,60900
95,GBCB13,VAP,0.3402,7,7,10,60900
96,PBBB06,VAP,0.3174,6,6,L,60900
95,47SK03,VAP,0.3088,4,4,5,60900
95,GHVT07,VAP,0.43934,B,11,12,60900
95,PHLP31,VAP,0.1467,1,1,L,60900
95,PHLP31,VAP,0.1467,1,1,XL,60900
95,N12S,SEW,0.4413,X,1,5,60500
95,N2PS,SEW,0.4455,X,1,8,60500
95,N12P,SEW,0.4413,X,1,4,60500
95,E2US,SEW,0.3806,X,1,7,60500
95,E2US,SEW,0.3806,X,1,9,60500
95,E2PS,SEW,0.3806,X,1,5,60500
95,E2UP,SEW,0.3806,X,1,6,60500
95,E2UP,SEW,0.3806,X,1,7,60500
95,E1PS,SEW,0.4639,X,1,8,60500
95,E1UP,SEW,0.4639,X,1,8,60500
95,E1UH,SEW,0.4639,X,1,8,60500
95,N18S,SEW,0.45132,X,1,6,60500
95,N8PS,SEW,0.47172,X,1,12,60500
95,N18H,SEW,0.45132,X,1,6,60500
95,N11S,SEW,0.4638,X,1,12,60500
95,N11H,SEW,0.4486,X,1,7,60500
95,N1PS,SEW,0.4638,X,1,13,60500
95,N1PS,SEW,0.4486,X,1,6,60500
95,N11P,SEW,0.4486,X,1,6,60500
95,11TK05,VAP,0.43934,B,11,4,60900
95,11TK05,VAP,0.43934,B,11,6,60900
95,11TK05,VAP,0.43934,B,11,10,60900
95,MA0073,SEW,0.8508,X,1,7,60500
95,N18P,SEW,0.47172,X,1,13,60500
95,MP0073,VAP,0.11282,1,1,5,60900
95,MP0073,VAP,0.11282,1,1,7,60900
95,NB9PMX,SEW,2.75466,X,1,38B,60500
95,NB9PMX,SEW,2.75466,X,1,38D,60500
95,EMV415,VAP,0.27808,4,4,7,60900
95,EMV417,VAP,0.27808,4,4,5,60900
95,EMV418,VAP,0.27808,4,4,7,60900
95,3.94E+18,VAP,0.28296,4,4,8,60900
95,3.94E+18,VAP,0.28296,4,4,9,60900
95,3.94E+16,VAP,0.28296,4,4,6,60900
95,42A607,VAP,0.36816,6,6,6,60900
95,42A608,VAP,0.36816,6,6,7,60900
96,JE4001,VAP,0.15854,2,2,XL,60900
95,41A607,VAP,0.36816,6,6,7,60900
95,41A607,VAP,0.36816,6,6,9,60900
95,PHCT05,VAP,0.1493,1,1,32B,60900
95,E4M114,VAP,0.28296,4,4,6,60900
95,E4M114,VAP,0.28296,4,4,9,60900
95,E4M117,VAP,0.28296,4,4,6,60900
95,E4M117,VAP,0.28296,4,4,9,60900
95,13TK08,VAP,0.57902,D,13,8,60900
95,13TK08,VAP,0.57902,D,13,10,60900
95,DC4M24,VAP,0.2259,3,3,7,60900
95,DC4M24,VAP,0.2259,3,3,9,60900
96,RAYN01,VAP,0.19992,1,1,L,60900
96,RAYN01,VAP,0.19992,1,1,XL,60900
96,RAYN02,VAP,0.19992,1,1,M,60900
96,RAY199,VAP,0.19992,1,1,M,60900
96,RAY199,VAP,0.19992,1,1,2XL,60900
95,11EN07,VAP,0.61512,B,11,8,60900
95,IEP572,VAP,0.2256,3,3,5XL,60900
96,NXN622,VAP,0.24768,4,4,XL,60900
96,NXN623,VAP,0.24768,4,4,S,60900
96,NXN623,VAP,0.24768,4,4,M,60900
96,79NZ12,VAP,0.2376,6,6,XL,60900
96,98BX08,VAP,0.37884,7,7,XL,60900
96,JE4099,VAP,0.15854,2,2,L,60900
96,JE4099,VAP,0.15854,2,2,XL,60900
96,UTXX09,VAP,0.27648,3,3,M,60900
96,UTX309,VAP,0.27648,3,3,M,60900
96,8P3333,VAP,0.138,2,2,2XL,60900
95,47SK04,VAP,0.3088,4,4,6,60900
95,47SH04,VAP,0.3088,4,4,5,60900
95,47SH04,VAP,0.3088,4,4,9,60900
95,47SB04,VAP,0.3088,4,4,7,60900
95,PHJ404,VAP,0.14556,1,1,38C,60900
95,PHJ404,VAP,0.14556,1,1,34B,60900
95,B3HX02,VAP,0.3093,5,5,7,60900
95,42IM11,VAP,0.26064,4,4,XL,60900
95,42IM11,VAP,0.26064,4,4,2XL,60900
95,42IF08,VAP,0.26688,4,4,XL,60900
95,42IF08,VAP,0.26688,4,4,2XL,60900
95,42IF09,VAP,0.26688,4,4,M,60900
95,43IM11,VAP,0.26064,4,4,S,60900
95,43IM11,VAP,0.26064,4,4,2XL,60900
95,53IA08,VAP,0.3054,5,5,L,60900
95,53IA10,VAP,0.3054,5,5,M,60900
95,53IA10,VAP,0.3054,5,5,L,60900
95,53IF07,VAP,0.2796,5,5,S,60900
95,53IF09,VAP,0.2796,5,5,L,60900
95,1IMF04,VAP,0.2668,4,4,M,60900
95,1RMA02,VAP,0.3112,5,5,S,60900
95,NBCAU3,SEW,3.47484,X,1,36D,60500
95,PH3439,VAP,0.1455,1,1,42C,60900
95,PH3439,VAP,0.1455,1,1,42D,60900
95,NB3439,SEW,2.5096,X,1,36B,60500
95,NB3439,SEW,2.5096,X,1,34D,60500
95,NB3439,SEW,2.5096,X,1,42D,60500
95,NB3439,SEW,2.5096,X,1,42DD,60500
95,49IF07,VAP,0.26688,4,4,2XL,60900
95,49IF08,VAP,0.26688,4,4,M,60900
95,49IF09,VAP,0.26688,4,4,XL,60900
95,49IM12,VAP,0.26688,4,4,S,60900
95,49IM12,VAP,0.26688,4,4,L,60900
95,N9MI,SEW,0.4469,X,1,XL,60500
95,43IF09,VAP,0.26688,4,4,M,60900
95,43IF11,VAP,0.26688,4,4,S,60900
95,43IF11,VAP,0.26688,4,4,L,60900
95,PHL2C0,VAP,0.14134,1,1,2XL,60900
95,52IA08,VAP,0.3054,5,5,L,60900
95,52IA08,VAP,0.3054,5,5,2XL,60900
95,52IA09,VAP,0.3054,5,5,L,60900
95,52IA10,VAP,0.3054,5,5,2XL,60900
95,NBC91Q,SEW,3.26732,X,1,S,60500
95,NBC91D,SEW,3.26732,X,1,M,60500
95,IEP593,VAP,0.17728,2,2,2XL,60900
95,U2MP,SEW,0.36118,X,1,5,60500
95,L0XP,SEW,0.3518,X,1,2XL,60500
95,L1XP,SEW,0.3488,X,1,S,60500
95,L1XP,SEW,0.3488,X,1,M,60500
95,L1XP,SEW,0.3488,X,1,3XL,60500
95,47SH05,VAP,0.3088,4,4,8,60900
95,47SH05,VAP,0.3088,4,4,9,60900
95,U3MP,SEW,0.3629,X,1,6,60500
95,IEP589,VAP,0.18508,2,2,M,60900
95,IEP589,VAP,0.18508,2,2,L,60900
95,IEP589,VAP,0.18508,2,2,XL,60900
95,46SK05,VAP,0.3245,5,5,8,60900
95,46SB04,VAP,0.3247,5,5,7,60900
95,B2HX03,VAP,0.3078,5,5,8,60900
95,B2HX03,VAP,0.3078,5,5,9,60900
95,NBW02L,SEW,2.1594,X,1,32H,60500
95,NBW02L,SEW,2.1594,X,1,38H,60500
95,NBW02L,SEW,2.1594,X,1,30I,60500
95,NBW02L,SEW,2.1594,X,1,32I,60500
95,NBW02L,SEW,2.1594,X,1,38D,60500
95,NBW02N,SEW,1.9475,X,1,36C,60500
95,NBW02N,SEW,1.9475,X,1,36D,60500
95,NBW02N,SEW,1.9475,X,1,38A,60500
95,XS2A07,VAP,0.2982,5,5,M,60900
95,XS2A08,VAP,0.2982,5,5,2XL,60900
95,IEP590,VAP,0.096,2,2,M,60900
95,IEP590,VAP,0.096,2,2,XL,60900
95,TR4S,SEW,0.3096,X,1,44291,60500
95,0IMA03,VAP,0.27168,4,4,XL,60900
95,0IMA04,VAP,0.27168,4,4,XL,60900
95,0IMF05,VAP,0.27168,4,4,XL,60900
95,0IMF06,VAP,0.27168,4,4,L,60900
95,59IF07,VAP,0.2796,5,5,L,60900
95,43HX03,VAP,0.3093,4,4,5,60900
95,43HX03,VAP,0.3093,4,4,7,60900
95,XS1F11,VAP,0.3048,5,5,2XL,60900
96,79N618,VAP,0.23544,6,6,M,60900
96,UTXX10,VAP,0.27648,3,3,S,60900
96,JXCB08,VAP,0.26512,4,4,XL,60900
95,53IA13,VAP,0.3054,5,5,S,60900
95,53IA13,VAP,0.3054,5,5,M,60900
95,42IM12,VAP,0.26064,4,4,S,60900
96,79BP20,VAP,0.2304,5,5,XL,60900
95,0IMF07,VAP,0.27168,4,4,L,60900
95,BREPB3,SEW,0.2763,X,1,14,60500
95,BREPB2,SEW,0.26716,X,1,10,60500
95,BREPB2,SEW,0.2763,X,1,12,60500
95,42IF11,VAP,0.26688,4,4,S,60900
95,42IF11,VAP,0.26688,4,4,M,60900
95,42IF11,VAP,0.26688,4,4,2XL,60900
95,FBK401,VAP,0.24128,4,4,L,60900
95,IEP577,VAP,0.01752,1,1,M,60900
95,IEP577,VAP,0.01752,1,1,L,60900
95,0IMA06,VAP,0.27168,4,4,L,60900
96,UTXQ09,VAP,0.27648,3,3,S,60900
96,UTX310,VAP,0.27648,3,3,L,60900
95,HI19,SEW,0.3674,X,1,M,60500
96,UBXW,SEW,0.31642,X,1,M,60500
95,40MW15,VAP,0.329,A,10,10,60900
96,UBXS,SEW,0.31642,X,1,M,60500
96,BUXM01,VAP,0.24664,4,4,M,60900
96,PPLN04,VAP,0.3019,5,5,M,60900
95,30ES53,VAP,0.38832,6,6,8,60900
96,PPC903,VAP,0.3019,5,5,L,60900
96,PBM402,VAP,0.24016,4,4,L,60900
96,PBK404,VAP,0.24016,4,4,S,60900
95,B1PH,SEW,0.4116,X,1,S,60500
95,B0BS,SEW,0.38172,X,1,6,60500
95,B0BS,SEW,0.38172,X,1,9,60500
95,BS0S,SEW,0.38172,X,1,9,60500
95,ECBPB1,SEW,0.3254,X,1,4,60500
95,ECBPB1,SEW,0.3254,X,1,14,60500
95,ECBPA6,SEW,0.3254,X,1,10,60500
95,ECBPA6,SEW,0.3254,X,1,12,60500
95,ECHPA6,SEW,0.42102,X,1,8,60500
